0.2225,2308.525008464872,948.2936613115545,668.4980038746313,570.2568328783645,522.0979750753157,496.9678660660732,489.25856099433565,486.7648607124619,529.9526479355683,504.1079663029547,530.6899202121658,559.1467205219341,594.0017566727838,674.0184211279425,777.4732318612279,995.2087503994707,
0.2275,2341.2831290166655,963.4022789207626,680.1453448310568,581.1773976426932,532.6419816913822,508.616892295048,501.97086242879465,500.59719933501555,556.0644973784129,521.930788614029,554.8928303878694,589.5702280921446,633.7188531252087,740.1781051235353,901.0089757838178,1330.6648771205535,
0.2325,2374.561930653921,979.6327257613859,692.4027388856297,591.0427912555692,543.5581947275117,520.7045804547473,515.2292191787733,515.1160840480786,592.6055944836522,543.505470840587,581.8944193100049,627.030464968208,685.7903003915674,834.4745486322162,1152.2742001632873,1698.0764196285731,
0.2375,2413.603596818013,994.2347685043522,704.252976166126,603.5577556021879,555.2998044551618,532.6593401381763,528.6073466464753,531.6590557900324,594.6822894857232,567.1604818864247,615.3433102788267,672.8590813100994,755.7067384814974,994.4031785083506,1542.7445216278034,196.89898266643837,
0.2425,2450.252222694245,1013.2458128914077,719.3208738817722,616.3858881886032,568.898941104572,547.562595346252,545.5778134124419,550.424541825884,610.7439714961737,595.6530315590692,655.5362370423584,734.5905315875468,859.2048179451253,1304.0013352981746,1139.8891494155148,1.535523342365777,
0.2475,2492.4435171144355,1030.3760480056983,733.2094872554211,631.7627544241542,582.3613452310266,562.4952630555157,562.7809518660205,572.1171278758936,648.7417895950143,628.7200267147387,706.4558753511344,818.5832161814496,1005.5513974145773,1913.5164600080334,23.785109137044337,0.0,
0.2525,2535.6912248876492,1050.761917918652,748.1478375610039,645.0252143603409,598.7039234771933,579.1258167343705,582.7984907422989,596.0461343009711,684.5978015762291,670.0428090661458,775.0908003165144,948.4160412255238,1364.5759441940772,295.50729116801836,0.0,0.0,
0.2575,2580.6471833819232,1071.5688947114215,766.856053682332,661.0528155424836,615.5936128538693,598.2021050374057,606.426443252293,623.851403345497,711.2329163327448,721.9937425499369,871.3147472113676,1187.1167618703892,1756.4955990940664,0.0,0.0,0.0,
0.2625,2633.2577016197656,1094.2921446795417,784.3411186687321,680.2973355871972,634.9440939005182,619.1904245406344,631.4458570064583,657.9752521351008,750.0806478706312,789.7322280943831,1032.6367950282272,1655.2015340601101,377.0691895743021,0.0,0.0,0.0,
0.2675,2683.7995031189266,1118.5504243105167,803.7918269549368,699.941863515623,654.6872614381615,642.5770888963723,662.2095784889026,697.4308837381185,803.7635904675404,885.7726613526157,1302.8431097176292,1239.1573043737546,6.688666888198113,0.0,0.0,0.0,
0.2725,2742.8847927958855,1144.1345329119204,826.563024382016,721.6932503199279,678.8302209393479,670.9850167346204,698.019263231657,747.726779027453,917.8279755653077,1047.6764514438396,1813.4814670131686,12.190851702258353,0.0,0.0,0.0,0.0,
0.2775,2804.6848021800256,1175.100326614018,851.0155435541698,745.3180506684748,705.9683606120603,702.7244001032565,741.991020843017,811.8797347895514,1028.0558814592093,1305.4507095693207,765.6574615711786,0.0,0.0,0.0,0.0,0.0,
0.2825,2870.9807055354436,1206.297061154645,878.1953948779272,773.1570157894648,737.0537237968036,740.5872929905325,795.2137296157152,899.358910894248,1332.1597868473675,1840.1578430112677,21.439100254428865,0.0,0.0,0.0,0.0,0.0,
0.2875,2944.407989296348,1240.3449127086287,906.9845194433657,804.4929534806655,772.9243785987353,787.0449472633643,865.4656297623625,1032.937935471556,1731.9883711048349,905.7643048010027,7.464495804247335,0.0,0.0,0.0,0.0,0.0,
0.2925,3024.2034588685683,1278.1939577162811,942.4584325831412,840.8202027756104,815.4052989373046,842.7303029278143,962.0010130578498,1284.4025892674215,-1093.8350927947997,31.798229299309067,0.0,0.0,0.0,0.0,0.0,0.0,
0.2975,3111.9446689721253,1322.5105473633719,980.8136575463109,882.2851357705762,867.9250210422362,917.077922870504,1106.6947180683483,1694.5237719421132,90.00725356160454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3025,3207.7442241903536,1369.4387998239952,1024.6662314133494,931.9311592792526,933.4399194148109,1017.8044818086405,1374.2188750368289,1778.2204116993628,172.8059471220388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
