0.2225,11669.478528728501
0.2275,12496.232990497745
0.2325,13473.543148103403
0.2375,12971.217560092238
0.2425,12779.749954658906
0.2475,12816.447216161037
0.2525,12156.572769923756
0.2575,12800.309992296046
0.2625,12400.278321558011
0.2675,12010.757559082422
0.2725,11987.222329559941
0.2775,11717.083769967297
0.2825,12056.665464127847
0.2875,11955.551835441036
0.2925,9458.726177786242
0.2975,10732.240219336749
0.3025,11846.248835561093
0.3075,11119.387329207704
0.3125,11358.842006321138
0.3175,11030.610718310927
0.3225,11470.160223024695
0.3275,11066.106288227777
0.3325,11295.759626164234
0.3375,11331.45819433029
0.3425,10689.461016276706
0.34750000000000003,11395.380861271004
0.35250000000000004,10301.308788356497
0.35750000000000004,11896.312906112365
0.36250000000000004,11369.647352387712
0.3675,12778.170323829396
0.3725,4247.761988118003
0.3775,54.36387355239259
0.3825,25.496183633412834
0.3875,26.637214646584354
0.3925,28.287262977051242
0.39749999999999996,30.121667442282227
0.40249999999999997,32.851420344949226
0.4075,36.77017747504018
0.4125,43.66549653084853
0.4175,65.65931361478187
0.4225,28.75756431011501
0.4275,41.91445884700533
0.4325,27.37302317450299
0.4375,14.413825717031575
0.4425,21.451992792138586
0.4475,12.362574856896536
0.4525,8.767075855308054
0.4575,15.762654597356018
0.4625,3.595835252203033
0.4675,0.0
0.47250000000000003,0.0
0.47750000000000004,0.0
0.48250000000000004,0.0
0.48750000000000004,0.0
0.49250000000000005,0.0
0.49750000000000005,0.0
0.5025000000000001,0.0
0.5075000000000001,0.0
0.5125,0.0
0.5175,0.0
0.5225,0.0
0.5275,0.0
0.5325,0.0
0.5375,0.0
0.5425,0.0
0.5475,0.0
0.5525,0.0
0.5575,0.0
0.5625,0.0
0.5675,0.0
0.5725,0.0
0.5775,0.0
0.5825,0.0
0.5875,0.0
0.5925,0.0
0.5975,0.0
0.6025,0.0
0.6075,0.0
0.6125,0.0
0.6175,0.0
0.6225,0.0
0.6275000000000001,0.0
0.6325000000000001,0.0
0.6375,0.0
0.6425,0.0
0.6475,0.0
0.6525,0.0
0.6575,0.0
0.6625,0.0
0.6675,0.0
0.6725,0.0
0.6775,0.0
0.6825,0.0
0.6875,0.0
0.6925,0.0
0.6975,0.0
0.7025,0.0
0.7075,0.0
0.7125,0.0
0.7175,0.0
