-0.198,0.0
-0.194,0.0
-0.19,0.0
-0.186,0.0
-0.182,0.0
-0.17800000000000002,0.0
-0.17400000000000002,0.0
-0.17,0.0
-0.166,0.0
-0.162,0.0
-0.158,0.0
-0.15400000000000003,13.709597996218207
-0.15000000000000002,8.438644143022085
-0.14600000000000002,6.380498724902936
-0.14200000000000002,5.370896895989656
-0.138,4.739815458417901
-0.134,4.379686448035919
-0.13,3.9817400124803246
-0.126,3.790680336918684
-0.12200000000000001,3.5374466714769173
-0.11800000000000001,3.383918153992152
-0.114,3.320422523733283
-0.11000000000000001,4.237870493670358
-0.10600000000000001,4.968133570130425
-0.10200000000000001,4.9798802733815215
-0.098,3.9743545415722545
-0.09400000000000001,1.9498345859133086
-0.09000000000000001,1.9393929362096203
-0.08600000000000001,23.8338695564497
-0.082,48.641918665152126
-0.07800000000000001,31.76253635226142
-0.07400000000000001,-89.33374228306653
-0.07,81.19420342546564
-0.066,90.54461502793262
-0.062,114.34277834556946
-0.057999999999999996,198.46071792452838
-0.05400000000000002,204.2919068315918
-0.05000000000000002,226.61229116305626
-0.04600000000000001,276.28611742946214
-0.04200000000000001,72.09739648661966
-0.038000000000000006,231.42082955246386
-0.034,515.9311953831503
-0.03,473.8592603203933
-0.025999999999999995,722.8095436922396
-0.02200000000000002,681.2571077341371
-0.018000000000000016,927.5682902250505
-0.014000000000000012,1473.4360702697854
-0.010000000000000009,1654.003805042697
-0.006000000000000005,1035.505758841816
-0.0020000000000000018,1455.570144240536
0.0020000000000000018,1360.3240780135661
0.006000000000000005,1427.9950086172366
0.009999999999999981,1434.0262296111755
0.013999999999999985,1424.8314367271926
0.017999999999999988,1235.6114843359583
0.021999999999999992,1074.8961375845101
0.025999999999999995,811.381127427139
0.03,454.89988168135307
0.034,502.7301515110338
0.038000000000000006,426.31475447726496
0.04199999999999998,258.5186496027119
0.045999999999999985,279.94830454699553
0.04999999999999999,235.45555262588047
0.05399999999999999,95.79083967983873
0.057999999999999996,82.89036294491551
0.062,51.295425633414524
0.066,19.407149385554273
0.07,13.912603456226776
0.07400000000000001,15.116491739388575
0.07800000000000001,16.5850064430499
0.08200000000000002,16.708230368665784
0.08600000000000002,7.294242414227619
0.08999999999999997,0.36619349402497436
0.09399999999999997,2.876383594663856
0.09799999999999998,2.9137383262019596
0.10199999999999998,1.0555841372325996
0.10599999999999998,0.0
0.10999999999999999,0.0
0.11399999999999999,0.0
0.118,0.0
0.122,0.0
0.126,0.0
0.13,0.0
0.134,0.0
0.138,0.0
0.14200000000000002,0.0
0.14600000000000002,0.0
0.15000000000000002,0.0
0.15399999999999997,0.0
0.15799999999999997,0.0
0.16199999999999998,0.0
0.16599999999999998,0.0
0.16999999999999998,0.0
0.174,0.0
0.178,0.0
0.182,0.0
0.186,0.0
0.19,0.0
0.194,0.0
0.198,0.0
