0,-0.1995,0.0,0.0
1,-0.1985,2.0,1.4142135623730951
2,-0.1975,0.0,0.0
3,-0.1965,2.0,1.4142135623730951
4,-0.1955,3.0,1.7320508075688772
5,-0.1945,3.0,1.7320508075688772
6,-0.1935,3.0,1.7320508075688772
7,-0.1925,2.0,1.4142135623730951
8,-0.1915,4.0,2.0
9,-0.1905,5.0,2.23606797749979
10,-0.1895,1.0,1.0
11,-0.1885,1.0,1.0
12,-0.1875,3.0,1.7320508075688772
13,-0.1865,2.0,1.4142135623730951
14,-0.1855,2.0,1.4142135623730951
15,-0.1845,1.0,1.0
16,-0.1835,3.0,1.7320508075688772
17,-0.1825,2.0,1.4142135623730951
18,-0.18150000000000002,4.0,2.0
19,-0.18050000000000002,0.0,0.0
20,-0.17950000000000002,2.0,1.4142135623730951
21,-0.17850000000000002,0.0,0.0
22,-0.17750000000000002,1.0,1.0
23,-0.17650000000000002,2.0,1.4142135623730951
24,-0.17550000000000002,2.0,1.4142135623730951
25,-0.17450000000000002,5.0,2.23606797749979
26,-0.17350000000000002,1.0,1.0
27,-0.17250000000000001,3.0,1.7320508075688772
28,-0.1715,2.0,1.4142135623730951
29,-0.1705,4.0,2.0
30,-0.1695,1.0,1.0
31,-0.1685,3.0,1.7320508075688772
32,-0.1675,4.0,2.0
33,-0.1665,2.0,1.4142135623730951
34,-0.1655,4.0,2.0
35,-0.1645,8.0,2.8284271247461903
36,-0.1635,2.0,1.4142135623730951
37,-0.1625,1.0,1.0
38,-0.1615,4.0,2.0
39,-0.1605,4.0,2.0
40,-0.1595,1.0,1.0
41,-0.1585,5.0,2.23606797749979
42,-0.1575,5.0,2.23606797749979
43,-0.1565,6.0,2.449489742783178
44,-0.15550000000000003,2.0,1.4142135623730951
45,-0.15450000000000003,4.0,2.0
46,-0.15350000000000003,3.0,1.7320508075688772
47,-0.15250000000000002,4.0,2.0
48,-0.15150000000000002,5.0,2.23606797749979
49,-0.15050000000000002,1.0,1.0
50,-0.14950000000000002,3.0,1.7320508075688772
51,-0.14850000000000002,7.0,2.6457513110645907
52,-0.14750000000000002,2.0,1.4142135623730951
53,-0.14650000000000002,4.0,2.0
54,-0.14550000000000002,3.0,1.7320508075688772
55,-0.14450000000000002,2.0,1.4142135623730951
56,-0.14350000000000002,3.0,1.7320508075688772
57,-0.14250000000000002,4.0,2.0
58,-0.14150000000000001,4.0,2.0
59,-0.1405,2.0,1.4142135623730951
60,-0.1395,5.0,2.23606797749979
61,-0.1385,2.0,1.4142135623730951
62,-0.1375,5.0,2.23606797749979
63,-0.1365,3.0,1.7320508075688772
64,-0.1355,5.0,2.23606797749979
65,-0.1345,4.0,2.0
66,-0.1335,5.0,2.23606797749979
67,-0.1325,7.0,2.6457513110645907
68,-0.1315,7.0,2.6457513110645907
69,-0.1305,4.0,2.0
70,-0.1295,7.0,2.6457513110645907
71,-0.1285,7.0,2.6457513110645907
72,-0.1275,5.0,2.23606797749979
73,-0.1265,5.0,2.23606797749979
74,-0.1255,10.0,3.1622776601683795
75,-0.12450000000000001,6.0,2.449489742783178
76,-0.12350000000000001,11.0,3.3166247903554
77,-0.12250000000000001,9.0,3.0
78,-0.12150000000000001,6.0,2.449489742783178
79,-0.12050000000000001,11.0,3.3166247903554
80,-0.11950000000000001,8.0,2.8284271247461903
81,-0.11850000000000001,6.0,2.449489742783178
82,-0.11750000000000001,6.0,2.449489742783178
83,-0.1165,10.0,3.1622776601683795
84,-0.1155,7.0,2.6457513110645907
85,-0.1145,3.0,1.7320508075688772
86,-0.1135,11.0,3.3166247903554
87,-0.1125,8.0,2.8284271247461903
88,-0.11150000000000002,10.0,3.1622776601683795
89,-0.11050000000000001,9.0,3.0
90,-0.10950000000000001,6.0,2.449489742783178
91,-0.10850000000000001,11.0,3.3166247903554
92,-0.10750000000000001,10.0,3.1622776601683795
93,-0.10650000000000001,5.0,2.23606797749979
94,-0.10550000000000001,6.0,2.449489742783178
95,-0.10450000000000001,13.0,3.605551275463989
96,-0.10350000000000001,2.0,1.4142135623730951
97,-0.10250000000000001,15.0,3.872983346207417
98,-0.1015,10.0,3.1622776601683795
99,-0.1005,5.0,2.23606797749979
100,-0.0995,14.0,3.7416573867739413
101,-0.0985,10.0,3.1622776601683795
102,-0.0975,16.0,4.0
103,-0.0965,10.0,3.1622776601683795
104,-0.09550000000000002,7.0,2.6457513110645907
105,-0.09450000000000001,4.0,2.0
106,-0.09350000000000001,8.0,2.8284271247461903
107,-0.09250000000000001,10.0,3.1622776601683795
108,-0.09150000000000001,14.0,3.7416573867739413
109,-0.09050000000000001,7.0,2.6457513110645907
110,-0.08950000000000001,11.0,3.3166247903554
111,-0.08850000000000001,9.0,3.0
112,-0.08750000000000001,4.0,2.0
113,-0.08650000000000001,9.0,3.0
114,-0.0855,10.0,3.1622776601683795
115,-0.0845,14.0,3.7416573867739413
116,-0.0835,12.0,3.4641016151377544
117,-0.0825,7.0,2.6457513110645907
118,-0.0815,11.0,3.3166247903554
119,-0.0805,4.0,2.0
120,-0.07950000000000002,15.0,3.872983346207417
121,-0.07850000000000001,14.0,3.7416573867739413
122,-0.07750000000000001,19.0,4.358898943540674
123,-0.07650000000000001,13.0,3.605551275463989
124,-0.07550000000000001,7.0,2.6457513110645907
125,-0.07450000000000001,10.0,3.1622776601683795
126,-0.07350000000000001,10.0,3.1622776601683795
127,-0.07250000000000001,10.0,3.1622776601683795
128,-0.07150000000000001,17.0,4.123105625617661
129,-0.07050000000000001,11.0,3.3166247903554
130,-0.0695,11.0,3.3166247903554
131,-0.0685,11.0,3.3166247903554
132,-0.0675,13.0,3.605551275463989
133,-0.0665,12.0,3.4641016151377544
134,-0.0655,18.0,4.242640687119285
135,-0.0645,12.0,3.4641016151377544
136,-0.0635,11.0,3.3166247903554
137,-0.0625,8.0,2.8284271247461903
138,-0.0615,17.0,4.123105625617661
139,-0.0605,14.0,3.7416573867739413
140,-0.0595,6.0,2.449489742783178
141,-0.058499999999999996,8.0,2.8284271247461903
142,-0.057499999999999996,10.0,3.1622776601683795
143,-0.056499999999999995,10.0,3.1622776601683795
144,-0.05550000000000002,13.0,3.605551275463989
145,-0.05450000000000002,11.0,3.3166247903554
146,-0.05350000000000002,15.0,3.872983346207417
147,-0.05250000000000002,15.0,3.872983346207417
148,-0.05150000000000002,16.0,4.0
149,-0.05050000000000002,10.0,3.1622776601683795
150,-0.049500000000000016,7.0,2.6457513110645907
151,-0.048500000000000015,17.0,4.123105625617661
152,-0.047500000000000014,16.0,4.0
153,-0.046500000000000014,16.0,4.0
154,-0.04550000000000001,9.0,3.0
155,-0.04450000000000001,24.0,4.898979485566356
156,-0.04350000000000001,16.0,4.0
157,-0.04250000000000001,10.0,3.1622776601683795
158,-0.04150000000000001,19.0,4.358898943540674
159,-0.04050000000000001,16.0,4.0
160,-0.03950000000000001,17.0,4.123105625617661
161,-0.038500000000000006,16.0,4.0
162,-0.037500000000000006,11.0,3.3166247903554
163,-0.036500000000000005,18.0,4.242640687119285
164,-0.035500000000000004,11.0,3.3166247903554
165,-0.0345,11.0,3.3166247903554
166,-0.0335,17.0,4.123105625617661
167,-0.0325,15.0,3.872983346207417
168,-0.0315,18.0,4.242640687119285
169,-0.0305,19.0,4.358898943540674
170,-0.0295,15.0,3.872983346207417
171,-0.028499999999999998,22.0,4.69041575982343
172,-0.027499999999999997,18.0,4.242640687119285
173,-0.026499999999999996,13.0,3.605551275463989
174,-0.025499999999999995,10.0,3.1622776601683795
175,-0.024499999999999994,16.0,4.0
176,-0.02350000000000002,12.0,3.4641016151377544
177,-0.02250000000000002,10.0,3.1622776601683795
178,-0.02150000000000002,14.0,3.7416573867739413
179,-0.020500000000000018,11.0,3.3166247903554
180,-0.019500000000000017,23.0,4.795831523312719
181,-0.018500000000000016,22.0,4.69041575982343
182,-0.017500000000000016,19.0,4.358898943540674
183,-0.016500000000000015,13.0,3.605551275463989
184,-0.015500000000000014,22.0,4.69041575982343
185,-0.014500000000000013,15.0,3.872983346207417
186,-0.013500000000000012,14.0,3.7416573867739413
187,-0.012500000000000011,12.0,3.4641016151377544
188,-0.01150000000000001,10.0,3.1622776601683795
189,-0.01050000000000001,18.0,4.242640687119285
190,-0.009500000000000008,15.0,3.872983346207417
191,-0.008500000000000008,14.0,3.7416573867739413
192,-0.007500000000000007,12.0,3.4641016151377544
193,-0.006500000000000006,20.0,4.47213595499958
194,-0.005500000000000005,21.0,4.58257569495584
195,-0.004500000000000004,19.0,4.358898943540674
196,-0.003500000000000003,13.0,3.605551275463989
197,-0.0025000000000000022,18.0,4.242640687119285
198,-0.0015000000000000013,13.0,3.605551275463989
199,-5.000000000000004E-4,13.0,3.605551275463989
200,5.000000000000004E-4,25.0,5.0
201,0.0015000000000000013,17.0,4.123105625617661
202,0.0025000000000000022,13.0,3.605551275463989
203,0.003500000000000003,16.0,4.0
204,0.004500000000000004,29.0,5.385164807134504
205,0.005500000000000005,12.0,3.4641016151377544
206,0.006500000000000006,18.0,4.242640687119285
207,0.007500000000000007,21.0,4.58257569495584
208,0.00849999999999998,19.0,4.358898943540674
209,0.00949999999999998,13.0,3.605551275463989
210,0.010499999999999982,28.0,5.291502622129181
211,0.011499999999999982,18.0,4.242640687119285
212,0.012499999999999983,31.0,5.5677643628300215
213,0.013499999999999984,11.0,3.3166247903554
214,0.014499999999999985,17.0,4.123105625617661
215,0.015499999999999986,23.0,4.795831523312719
216,0.016499999999999987,16.0,4.0
217,0.017499999999999988,23.0,4.795831523312719
218,0.01849999999999999,15.0,3.872983346207417
219,0.01949999999999999,22.0,4.69041575982343
220,0.02049999999999999,14.0,3.7416573867739413
221,0.02149999999999999,9.0,3.0
